WeatherTime,t-000h,t-006h,t-012h,t-018h,t-024h,t-030h,t-036h,t-042h,t-048h,t-054h,t-060h,t-066h,t-072h,t-078h,t-084h,t-090h,t-096h,t-102h,t-108h,t-114h,t-120h,t-126h,t-132h,t-138h,t-144h,t-150h,t-156h,t-162h,t-168h,t-174h,t-180h,t-186h,t-192h,t-198h
2018-03-28T00:00:00,11.1111111111,,10,9.44444444444,8.88888888889,,8.88888888889,,,8.88888888889,8.88888888889,,8.33333333333,,7.77777777778,,6.66666666667,8.33333333333,8.33333333333,,,,7.22222222222,,7.77777777778,,,,,,,,,
2018-03-28T06:00:00,,11.1111111111,,10.5555555556,10,9.44444444444,,9.44444444444,,,10,10,,8.88888888889,,,,,8.33333333333,8.33333333333,,,,,,,,,,,,,,
2018-03-28T12:00:00,11.6666666667,,12.7777777778,,12.2222222222,12.2222222222,11.6666666667,,11.6666666667,,,12.7777777778,12.7777777778,,12.7777777778,,12.2222222222,,11.1111111111,12.2222222222,12.2222222222,,,,10.5555555556,,11.1111111111,,,,,,,
2018-03-28T18:00:00,,12.7777777778,,11.6666666667,,11.6666666667,11.6666666667,11.1111111111,,11.1111111111,,,13.3333333333,13.3333333333,,13.3333333333,,13.3333333333,,12.7777777778,13.3333333333,13.3333333333,,,,12.2222222222,,12.2222222222,,,,,,
2018-03-29T00:00:00,12.7777777778,,12.7777777778,,12.7777777778,,12.7777777778,12.7777777778,12.2222222222,,12.2222222222,,,13.3333333333,13.3333333333,,,,,,,,,,,,,,12.7777777778,,,,,
2018-03-29T06:00:00,12.7777777778,,,12.2222222222,,12.7777777778,,12.7777777778,12.7777777778,12.7777777778,,12.7777777778,,,,,,,,,,,,,,,,11.6666666667,,12.2222222222,,,,
2018-03-29T12:00:00,13.3333333333,13.3333333333,13.3333333333,,13.8888888889,,14.4444444444,,14.4444444444,14.4444444444,14.4444444444,,14.4444444444,,,15.5555555556,15.5555555556,,15,,15,,14.4444444444,15,15,,,,13.8888888889,,13.8888888889,,,
2018-03-29T18:00:00,12.7777777778,12.7777777778,12.7777777778,12.7777777778,,13.3333333333,,15,,15,15,15,,15,,,15,15,,15.5555555556,,15.5555555556,,15,14.4444444444,14.4444444444,,,,15,,14.4444444444,,
2018-03-30T00:00:00,15,15,15.5555555556,15.5555555556,15.5555555556,,15.5555555556,,15,,15,15,,,,,,,,,,,15.5555555556,,,,,,,,15,,,
2018-03-30T06:00:00,,16.6666666667,16.6666666667,16.6666666667,16.1111111111,16.1111111111,,16.1111111111,,15.5555555556,,15.5555555556,16.1111111111,16.1111111111,,16.1111111111,,,16.1111111111,16.1111111111,,15.5555555556,,,,,15,15,,,,,,
2018-03-30T12:00:00,16.6666666667,,15.5555555556,15.5555555556,15.5555555556,15.5555555556,15.5555555556,,15.5555555556,,15,,15,,15.5555555556,,15.5555555556,,,15.5555555556,15.5555555556,,16.1111111111,,,,,,,,,,15.5555555556,
2018-03-30T18:00:00,13.8888888889,12.2222222222,,13.3333333333,13.3333333333,13.3333333333,13.3333333333,14.4444444444,,13.8888888889,,14.4444444444,,14.4444444444,15.5555555556,15,,15,,,15,15,,15,,15,,13.8888888889,14.4444444444,14.4444444444,,,,
2018-03-31T00:00:00,,9.44444444444,7.77777777778,,7.77777777778,7.77777777778,7.77777777778,7.22222222222,10.5555555556,,11.1111111111,,11.6666666667,,12.2222222222,14.4444444444,14.4444444444,,14.4444444444,,,12.7777777778,12.7777777778,,12.2222222222,,11.1111111111,,11.6666666667,12.7777777778,12.7777777778,,,
2018-03-31T06:00:00,5,,4.44444444444,4.44444444444,,4.44444444444,4.44444444444,4.44444444444,4.44444444444,6.66666666667,,6.66666666667,,7.22222222222,,8.33333333333,10.5555555556,10.5555555556,,10.5555555556,,,8.33333333333,8.33333333333,,6.66666666667,,7.22222222222,,6.11111111111,8.33333333333,8.33333333333,,
