WeatherTime,t-000h,t-006h,t-012h,t-018h,t-024h,t-030h,t-036h,t-042h,t-048h,t-054h,t-060h,t-066h,t-072h,t-078h,t-084h,t-090h,t-096h,t-102h,t-108h,t-114h,t-120h,t-126h,t-132h,t-138h,t-144h,t-150h,t-156h,t-162h,t-168h,t-174h,t-180h,t-186h,t-192h,t-198h
2018-04-01T06:00:00,7.77777777778,8.88888888889,10,10,9.44444444444,,9.44444444444,9.44444444444,,10.5555555556,10.5555555556,10.5555555556,10.5555555556,10.5555555556,,11.1111111111,,11.1111111111,,11.6666666667,11.6666666667,11.6666666667,,11.6666666667,,,11.1111111111,11.1111111111,,11.1111111111,,10.5555555556,,10.5555555556
2018-04-01T12:00:00,23.3333333333,23.3333333333,23.3333333333,23.3333333333,23.3333333333,23.8888888889,,23.8888888889,23.8888888889,,23.3333333333,23.3333333333,23.3333333333,23.3333333333,23.3333333333,,23.3333333333,,23.3333333333,,22.7777777778,22.7777777778,21.6666666667,,21.6666666667,,,19.4444444444,19.4444444444,,18.8888888889,,18.8888888889,
2018-04-01T18:00:00,26.1111111111,26.6666666667,26.6666666667,27.2222222222,27.2222222222,27.2222222222,27.7777777778,,27.7777777778,27.7777777778,,26.6666666667,26.6666666667,26.6666666667,26.6666666667,26.6666666667,,26.6666666667,,26.6666666667,,25.5555555556,25.5555555556,24.4444444444,,24.4444444444,,,21.6666666667,21.6666666667,,21.1111111111,,21.1111111111
2018-04-02T00:00:00,17.2222222222,22.2222222222,22.2222222222,22.2222222222,22.7777777778,21.6666666667,21.6666666667,23.3333333333,,22.2222222222,22.2222222222,,22.2222222222,22.2222222222,22.7777777778,22.7777777778,22.7777777778,,22.7777777778,,22.7777777778,,21.1111111111,22.2222222222,19.4444444444,,19.4444444444,,,18.8888888889,18.8888888889,,18.3333333333,
2018-04-02T06:00:00,,14.4444444444,14.4444444444,14.4444444444,14.4444444444,14.4444444444,14.4444444444,14.4444444444,14.4444444444,,15,15,,13.8888888889,13.8888888889,14.4444444444,14.4444444444,14.4444444444,,14.4444444444,,15,,15,15,13.8888888889,,13.8888888889,,,13.8888888889,13.8888888889,,13.8888888889
2018-04-02T12:00:00,26.1111111111,,26.1111111111,26.1111111111,26.1111111111,26.1111111111,26.1111111111,26.6666666667,26.6666666667,25.5555555556,,25.5555555556,25.5555555556,,25,25,25.5555555556,25.5555555556,24.4444444444,,23.3333333333,,23.3333333333,,23.8888888889,24.4444444444,23.3333333333,,23.3333333333,,,18.3333333333,18.3333333333,
2018-04-02T18:00:00,29.4444444444,29.4444444444,,29.4444444444,29.4444444444,29.4444444444,29.4444444444,29.4444444444,30,30,28.8888888889,,28.3333333333,28.3333333333,,28.3333333333,28.3333333333,28.3333333333,28.3333333333,27.2222222222,,26.1111111111,,25.5555555556,,26.1111111111,27.2222222222,26.1111111111,,26.1111111111,,,21.1111111111,
2018-04-03T00:00:00,19.4444444444,25,25,,25,23.8888888889,23.8888888889,23.8888888889,25,23.8888888889,23.8888888889,25,,23.3333333333,23.3333333333,,24.4444444444,24.4444444444,24.4444444444,24.4444444444,23.3333333333,,22.2222222222,,21.6666666667,,21.6666666667,23.8888888889,22.2222222222,,22.2222222222,,,20.5555555556
2018-04-03T06:00:00,,17.2222222222,16.1111111111,16.1111111111,,16.1111111111,16.1111111111,16.1111111111,16.1111111111,16.1111111111,16.1111111111,16.1111111111,16.6666666667,,16.6666666667,16.6666666667,,16.6666666667,16.6666666667,16.1111111111,16.1111111111,15,,15,,13.8888888889,,15.5555555556,16.1111111111,,,,,
2018-04-03T12:00:00,26.6666666667,,26.6666666667,26.6666666667,26.1111111111,,26.6666666667,26.6666666667,26.6666666667,26.6666666667,26.6666666667,27.2222222222,27.2222222222,27.2222222222,,26.6666666667,26.6666666667,,27.2222222222,27.2222222222,26.6666666667,26.6666666667,25,,23.3333333333,,22.7777777778,,22.2222222222,21.6666666667,,,,
2018-04-03T18:00:00,29.4444444444,30,,30,30,28.8888888889,,30,30,30,30,30,30.5555555556,30.5555555556,30,,29.4444444444,29.4444444444,,30,30,29.4444444444,29.4444444444,27.7777777778,,25.5555555556,,25,,24.4444444444,23.8888888889,,,
