WeatherTime,t-000h,t-006h,t-012h,t-018h,t-024h,t-030h,t-036h,t-042h,t-048h,t-054h,t-060h,t-066h,t-072h,t-078h,t-084h,t-090h,t-096h,t-102h,t-108h,t-114h,t-120h,t-126h,t-132h,t-138h,t-144h,t-150h,t-156h,t-162h,t-168h,t-174h,t-180h,t-186h,t-192h,t-198h
2018-04-07T12:00:00,21.6666666667,,21.1111111111,,21.1111111111,,23.3333333333,,23.3333333333,23.3333333333,23.3333333333,23.8888888889,23.8888888889,22.2222222222,,20.5555555556,19.4444444444,,19.4444444444,20,20,,23.8888888889,23.8888888889,23.8888888889,23.8888888889,23.3333333333,22.2222222222,22.2222222222,22.2222222222,,21.1111111111,21.1111111111,
2018-04-08T00:00:00,21.6666666667,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-04-08T12:00:00,15.5555555556,,17.2222222222,,17.7777777778,,16.6666666667,,17.2222222222,,17.2222222222,,18.3333333333,18.3333333333,18.3333333333,18.8888888889,18.8888888889,18.8888888889,,18.8888888889,18.3333333333,,18.3333333333,17.7777777778,18.8888888889,,21.1111111111,21.1111111111,21.1111111111,21.1111111111,18.8888888889,17.2222222222,17.2222222222,
2018-04-09T12:00:00,,,14.4444444444,,15,,16.1111111111,,16.1111111111,,17.2222222222,,17.2222222222,,20.5555555556,,21.1111111111,21.1111111111,21.1111111111,21.6666666667,22.7777777778,22.7777777778,,23.8888888889,23.8888888889,,23.8888888889,24.4444444444,24.4444444444,,24.4444444444,23.8888888889,23.8888888889,23.8888888889
2018-04-10T12:00:00,20,,,,,,20.5555555556,,20.5555555556,,21.1111111111,,21.1111111111,,22.2222222222,,22.2222222222,,23.3333333333,,23.3333333333,23.3333333333,23.3333333333,23.3333333333,23.8888888889,23.8888888889,,23.8888888889,23.3333333333,,23.3333333333,23.3333333333,22.7777777778,
2018-04-11T00:00:00,20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-04-11T12:00:00,23.3333333333,,23.3333333333,,22.7777777778,,,,,,22.2222222222,,22.2222222222,,21.6666666667,,21.6666666667,,20.5555555556,,21.1111111111,,20.5555555556,,21.6666666667,21.6666666667,21.6666666667,21.6666666667,21.6666666667,20.5555555556,,20.5555555556,19.4444444444,
2018-04-12T00:00:00,22.2222222222,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-04-12T12:00:00,26.1111111111,,25.5555555556,,25.5555555556,,26.1111111111,,26.1111111111,,,,,,26.1111111111,,26.1111111111,,25,,25.5555555556,,25,,25.5555555556,,24.4444444444,,24.4444444444,23.3333333333,23.3333333333,,,
2018-04-13T12:00:00,27.7777777778,,27.7777777778,,27.7777777778,,27.2222222222,,27.7777777778,,27.7777777778,,27.7777777778,,,,,,28.8888888889,,28.8888888889,,27.7777777778,,27.7777777778,,27.2222222222,,27.2222222222,,26.1111111111,,25,25
2018-04-14T00:00:00,28.8888888889,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-04-14T12:00:00,30,30,29.4444444444,,28.8888888889,,28.8888888889,,28.8888888889,,29.4444444444,,30,,29.4444444444,,28.8888888889,,,,,,28.8888888889,,30,,28.8888888889,,28.8888888889,,26.1111111111,,26.1111111111,
2018-04-14T18:00:00,30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-04-15T12:00:00,25,,23.8888888889,25,25,25,25,,25,,25,,25,,25.5555555556,,25.5555555556,,25,,25,,,,,,23.8888888889,,23.8888888889,,,,,
2018-04-15T18:00:00,25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-04-16T12:00:00,,16.6666666667,16.6666666667,18.3333333333,18.3333333333,,18.3333333333,18.8888888889,18.8888888889,18.8888888889,18.8888888889,,18.8888888889,,18.8888888889,,18.8888888889,,18.8888888889,,19.4444444444,,20,,20,,,,,,20,,,
2018-04-16T18:00:00,16.6666666667,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-04-17T00:00:00,14.4444444444,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-04-17T12:00:00,23.3333333333,,22.7777777778,22.7777777778,,22.7777777778,22.7777777778,23.3333333333,23.3333333333,,23.3333333333,24.4444444444,24.4444444444,24.4444444444,24.4444444444,,23.3333333333,,22.7777777778,,22.2222222222,,22.7777777778,,22.7777777778,,22.7777777778,,22.7777777778,,,,,
2018-04-18T00:00:00,23.3333333333,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
